	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
a_disc[1,69]	0.1877	0.0002401	0.05028	0.04973	0.09318	0.1862	0.2902	42750.0	25840.0	2.24	1.0
a_disc[1,70]	0.0919	8.679e-05	0.02234	0.02222	0.04949	0.09151	0.1375	64340.0	25070.0	3.371	1.0
a_disc[1,71]	0.08241	0.0001431	0.03144	0.03212	0.02611	0.08095	0.1477	46100.0	27000.0	2.415	1.0
a_disc[1,72]	0.07411	0.0001743	0.03645	0.03708	0.01473	0.07069	0.1541	39700.0	24730.0	2.08	1.0
a_disc[1,73]	0.006242	2.114e-05	0.00465	0.003884	0.0007045	0.005083	0.01811	50030.0	27790.0	2.621	1.0
a_disc[1,74]	0.03929	9.106e-05	0.02115	0.02066	0.007492	0.03631	0.08788	50610.0	28060.0	2.652	1.0
a_disc[1,75]	0.04577	0.0001003	0.0245	0.02316	0.009656	0.04217	0.1032	57870.0	28120.0	3.032	1.0
a_disc[1,76]	0.07942	0.0001746	0.03996	0.03841	0.017	0.07426	0.1714	48840.0	25920.0	2.559	1.0
a_disc[1,77]	0.1059	0.0001823	0.03967	0.04008	0.03447	0.104	0.1896	44610.0	24360.0	2.337	1.0
a_disc[1,78]	0.01045	3.198e-05	0.007247	0.00626	0.001387	0.008841	0.02866	53080.0	28120.0	2.781	1.0
a_disc[1,79]	0.06351	0.0001451	0.03448	0.03439	0.01109	0.05899	0.1424	49580.0	26160.0	2.598	1.0
a_disc[1,80]	0.1211	9.992e-05	0.02276	0.02253	0.07797	0.1206	0.1676	52350.0	28950.0	2.743	1.0
a_disc[1,81]	0.09501	0.0002056	0.04395	0.04391	0.02253	0.09108	0.1917	41860.0	24720.0	2.193	1.0
a_disc[1,82]	0.1733	0.0002008	0.04119	0.04105	0.09779	0.1721	0.2581	41500.0	29170.0	2.174	1.0
a_disc[1,83]	0.03239	6.871e-05	0.01678	0.01666	0.006638	0.03017	0.07056	54260.0	27260.0	2.843	1.0
a_disc[1,84]	0.1399	0.0001524	0.03476	0.03471	0.07399	0.1389	0.2099	51150.0	28760.0	2.68	1.0
a_disc[1,85]	0.1321	0.0001238	0.02692	0.02658	0.0807	0.1316	0.1869	46880.0	27410.0	2.456	1.0
a_disc[1,86]	0.1246	0.0001684	0.03784	0.03748	0.05685	0.1222	0.205	48740.0	26570.0	2.554	1.0
a_disc[1,87]	0.08672	0.0001359	0.02838	0.02842	0.03514	0.08531	0.1456	41950.0	26570.0	2.198	1.0
a_disc[1,88]	0.1077	0.0001487	0.03174	0.03159	0.0481	0.1066	0.173	43810.0	22440.0	2.296	1.0
a_disc[1,89]	0.1387	0.0001601	0.03607	0.03561	0.06729	0.1388	0.2097	50910.0	24910.0	2.667	1.0
a_disc[1,90]	0.1696	0.0001832	0.04299	0.04259	0.08721	0.1689	0.2566	54370.0	28080.0	2.849	1.0
a_disc[1,91]	0.05465	0.0002267	0.03972	0.03052	0.008484	0.04487	0.1603	33420.0	28560.0	1.751	1.0
a_disc[1,92]	0.03376	9.437e-05	0.02139	0.02014	0.004674	0.02969	0.08542	50330.0	29260.0	2.637	1.0
a_disc[1,93]	0.03539	9.446e-05	0.02194	0.01992	0.005752	0.03109	0.08954	54960.0	28620.0	2.88	1.0
a_disc[1,94]	0.1363	0.0001138	0.028	0.02777	0.08522	0.135	0.1948	59990.0	29630.0	3.143	1.0
a_disc[1,95]	0.09168	9.58e-05	0.02244	0.02238	0.04904	0.09127	0.1369	53800.0	24590.0	2.819	1.0
a_disc[1,96]	0.0452	0.0001584	0.0335	0.02722	0.005522	0.037	0.1314	52480.0	29750.0	2.75	1.0
a_disc[1,97]	0.1564	0.0001524	0.03684	0.03655	0.08826	0.1549	0.2324	56990.0	25880.0	2.986	1.0
a_disc[1,98]	0.03749	8.748e-05	0.01734	0.01638	0.0109	0.03508	0.07783	37950.0	26670.0	1.988	1.0
a_disc[1,99]	0.125	0.0003839	0.07215	0.06962	0.02062	0.1136	0.2949	33350.0	26220.0	1.747	1.0
a_disc[1,100]	0.01523	4.71e-05	0.01034	0.009291	0.001918	0.01306	0.04105	46470.0	25850.0	2.435	1.0
a_disc[1,101]	0.06069	0.0001258	0.02766	0.02663	0.0167	0.0573	0.1242	46420.0	27280.0	2.432	1.0
a_disc[1,102]	0.1003	0.0001568	0.03386	0.03383	0.03877	0.09871	0.1706	44160.0	24240.0	2.314	1.0
a_disc[1,103]	0.07887	0.0002059	0.03915	0.03662	0.02007	0.07303	0.1709	36050.0	27150.0	1.889	1.0
a_disc[1,104]	0.07415	0.0001143	0.0248	0.02438	0.03067	0.07244	0.1281	44870.0	26530.0	2.351	1.0
a_disc[1,105]	0.07849	0.0001857	0.04146	0.04119	0.01534	0.07302	0.1737	44690.0	26350.0	2.342	1.0
a_disc[1,106]	0.08748	0.0003453	0.07018	0.05455	0.008674	0.06833	0.2722	50470.0	29300.0	2.644	1.0
a_disc[1,107]	0.01891	5.237e-05	0.01243	0.01124	0.002724	0.01631	0.04961	55370.0	28500.0	2.901	1.0
a_disc[1,108]	0.05776	0.0001337	0.02969	0.02888	0.01236	0.05364	0.1266	46040.0	25770.0	2.412	1.0
a_disc[1,109]	0.1036	0.0001312	0.03144	0.03147	0.04583	0.1022	0.1687	54670.0	25120.0	2.864	1.0
a_disc[1,110]	0.1378	0.0001426	0.0325	0.03233	0.07712	0.1367	0.2044	50910.0	28790.0	2.667	1.0
a_disc[1,111]	0.1054	0.0001735	0.03544	0.03457	0.04298	0.1027	0.1824	39880.0	24300.0	2.089	1.0
a_disc[1,112]	0.1078	0.0001293	0.02915	0.0289	0.05427	0.1065	0.1684	49530.0	26250.0	2.595	1.0
a_disc[1,113]	0.1486	0.0001456	0.03481	0.03444	0.08271	0.1478	0.2195	56560.0	28010.0	2.963	1.0
a_disc[1,114]	0.1364	0.0001698	0.03393	0.03389	0.07202	0.1357	0.2051	39340.0	23810.0	2.061	1.0
a_disc[1,115]	0.06437	0.0001652	0.03192	0.02892	0.01761	0.05932	0.1411	37610.0	28010.0	1.971	1.0
a_disc[1,116]	0.1318	0.0001502	0.03345	0.03314	0.06909	0.1309	0.2001	48520.0	27010.0	2.542	1.0
a_disc[1,117]	0.03527	6.719e-05	0.01617	0.0159	0.009242	0.03354	0.07169	54640.0	27510.0	2.863	1.0
a_disc[1,118]	0.08231	0.0001759	0.03881	0.03904	0.02032	0.07818	0.1693	44580.0	25570.0	2.336	1.0
a_disc[1,119]	0.1371	0.0001933	0.04521	0.04373	0.05671	0.1342	0.234	52390.0	24990.0	2.745	0.9999
a_disc[1,120]	0.05123	9.274e-05	0.02149	0.02178	0.01452	0.04956	0.09768	50170.0	27000.0	2.629	1.0
a_disc[1,121]	0.03532	6.267e-05	0.01601	0.01594	0.00863	0.03389	0.07042	59750.0	26380.0	3.131	1.0
a_disc[1,122]	0.07896	0.0002351	0.03737	0.03342	0.02435	0.07297	0.1685	25510.0	26590.0	1.337	1.0
a_disc[1,123]	0.05638	0.0002098	0.03966	0.03252	0.008247	0.04702	0.1582	37740.0	27870.0	1.977	1.0
a_disc[1,124]	0.03035	6.632e-05	0.01504	0.0145	0.007347	0.02835	0.06515	48180.0	25380.0	2.524	1.0
a_disc[1,125]	0.1302	9.514e-05	0.02378	0.02368	0.08434	0.1299	0.1775	61920.0	27530.0	3.244	1.0
a_disc[1,126]	0.1002	0.0001569	0.03365	0.03385	0.03934	0.09872	0.1706	44070.0	26470.0	2.309	1.0
a_disc[1,127]	0.189	0.0002978	0.06684	0.0664	0.06243	0.1876	0.3251	48620.0	26600.0	2.547	1.0
a_disc[1,128]	0.1225	0.0001253	0.02747	0.02709	0.07102	0.1216	0.1784	47440.0	26800.0	2.485	1.0
a_disc[1,129]	0.1105	0.0001757	0.03604	0.03605	0.04391	0.1093	0.1849	40380.0	24040.0	2.116	1.0
a_disc[1,130]	0.1108	0.0001455	0.0294	0.02898	0.05767	0.1092	0.1732	40730.0	30750.0	2.134	1.0
a_disc[1,131]	0.03531	0.0001304	0.02534	0.0232	0.003433	0.02964	0.09809	33550.0	25540.0	1.758	1.0
a_disc[1,132]	0.06667	0.0002486	0.05136	0.04044	0.007635	0.05352	0.201	51400.0	29670.0	2.693	1.0
a_disc[1,133]	0.08926	0.000223	0.0506	0.05155	0.01283	0.08262	0.2036	46330.0	25840.0	2.428	1.0
a_disc[1,134]	0.07328	8.822e-05	0.01637	0.01644	0.04326	0.07258	0.1071	34430.0	31810.0	1.804	1.0
a_disc[1,135]	0.01764	6.454e-05	0.0134	0.01052	0.002161	0.01424	0.05255	46940.0	28840.0	2.459	1.0
a_disc[1,136]	0.08115	0.0001419	0.03208	0.03271	0.02487	0.07944	0.1491	47300.0	25490.0	2.478	1.0
a_disc[1,137]	0.06465	0.0002492	0.04419	0.03626	0.01012	0.05414	0.1775	31980.0	28890.0	1.676	1.0
a_disc[1,138]	0.2175	0.0001693	0.03502	0.03465	0.1513	0.2167	0.289	42700.0	31840.0	2.237	1.0
a_disc[1,139]	0.1563	0.0001308	0.03051	0.03043	0.09889	0.1554	0.2179	53750.0	29420.0	2.816	1.0
a_disc[1,140]	0.127	0.0001089	0.02369	0.02337	0.08189	0.1264	0.1754	47120.0	31130.0	2.469	1.0
a_disc[1,141]	0.08481	0.0001577	0.03332	0.03361	0.02465	0.08329	0.1543	41180.0	22980.0	2.158	1.0
a_disc[1,142]	0.1022	0.0001513	0.03058	0.02996	0.04799	0.1001	0.1676	39990.0	28480.0	2.095	1.0
a_disc[1,143]	0.03042	6.457e-05	0.01412	0.01369	0.008137	0.02869	0.06233	45220.0	27200.0	2.369	1.0
a_disc[1,144]	0.0893	0.0001624	0.03527	0.03551	0.02499	0.08767	0.1624	43830.0	23100.0	2.296	1.0
a_disc[1,145]	0.01521	4.571e-05	0.01044	0.00929	0.001889	0.01295	0.04078	49980.0	27740.0	2.618	1.0
a_disc[1,146]	0.1509	0.0001446	0.03314	0.03249	0.0908	0.1492	0.221	52310.0	30530.0	2.741	1.0
a_disc[1,147]	0.03214	6.335e-05	0.01542	0.01468	0.008357	0.03004	0.06799	58700.0	25260.0	3.076	1.0
a_disc[1,148]	0.04879	0.0001285	0.02539	0.02339	0.01176	0.04464	0.1088	37560.0	25570.0	1.968	1.0
a_disc[1,149]	0.06467	8.16e-05	0.02005	0.02005	0.02738	0.064	0.1055	57400.0	25480.0	3.007	1.0
a_disc[1,150]	0.06262	0.0001721	0.03771	0.03567	0.009729	0.05611	0.1525	45040.0	27680.0	2.36	1.0
a_disc[1,151]	0.136	0.0001201	0.02956	0.02934	0.07999	0.1353	0.196	59680.0	28540.0	3.127	1.0
a_disc[1,152]	0.03386	8.298e-05	0.01782	0.01716	0.007075	0.03134	0.07535	43280.0	28400.0	2.267	1.0
a_disc[1,153]	0.02278	6.409e-05	0.01418	0.01257	0.003988	0.01991	0.05764	50130.0	28960.0	2.627	1.0
a_disc[1,154]	0.06427	9.556e-05	0.02072	0.0209	0.02693	0.06328	0.1075	44130.0	24180.0	2.312	1.0
a_disc[1,155]	0.04509	8.586e-05	0.01988	0.01901	0.0128	0.04287	0.08979	50210.0	24860.0	2.631	0.9999
a_disc[1,156]	0.0525	0.0002185	0.04102	0.031	0.006529	0.04176	0.1607	39570.0	28670.0	2.073	1.0
a_disc[1,157]	0.02993	7.109e-05	0.01701	0.01607	0.005551	0.02713	0.07026	53650.0	27290.0	2.811	1.0
a_disc[1,158]	0.05332	0.0001818	0.036	0.03168	0.007138	0.04541	0.1434	36790.0	25700.0	1.928	1.0
a_disc[1,159]	0.08334	0.0001706	0.04457	0.04481	0.01471	0.07799	0.1843	62510.0	27640.0	3.275	1.0
a_disc[2,1]	0.0435	6.536e-05	0.01581	0.01617	0.01489	0.04292	0.07608	55390.0	26600.0	2.902	1.0
a_disc[2,2]	0.1889	0.0002169	0.04673	0.04658	0.0969	0.1889	0.2803	46560.0	27890.0	2.439	1.0
a_disc[2,3]	0.1653	0.0001444	0.03436	0.03401	0.09832	0.1652	0.2328	56740.0	27890.0	2.973	1.0
a_disc[2,4]	0.1442	0.0002346	0.04948	0.04908	0.054	0.1418	0.2482	42650.0	24410.0	2.234	1.0
a_disc[2,5]	0.04934	0.0001164	0.02432	0.02371	0.01103	0.04646	0.1043	40170.0	24610.0	2.105	1.0
a_disc[2,6]	0.06394	0.000101	0.02261	0.02287	0.0239	0.06262	0.1113	47350.0	24150.0	2.481	1.0
a_disc[2,7]	0.08413	0.0001324	0.03286	0.0331	0.02518	0.08255	0.1535	56160.0	22500.0	2.942	1.0
a_disc[2,8]	0.198	0.0001466	0.03174	0.03162	0.1398	0.1965	0.2638	46990.0	33270.0	2.462	1.0
a_disc[2,9]	0.1242	0.0001088	0.02327	0.02312	0.08047	0.1236	0.1718	45590.0	32590.0	2.388	1.0
a_disc[2,10]	0.197	0.0001446	0.03149	0.03155	0.1377	0.1961	0.2609	47370.0	31180.0	2.482	1.0
a_disc[2,11]	0.1752	0.0002335	0.04572	0.04601	0.08986	0.1738	0.2688	37520.0	26530.0	1.966	1.0
a_disc[2,12]	0.07406	0.0001408	0.0284	0.02776	0.02674	0.0713	0.1374	39890.0	26880.0	2.09	1.0
a_disc[2,13]	0.07205	0.000127	0.02914	0.02984	0.02007	0.0708	0.1323	48440.0	23280.0	2.538	1.0
a_disc[2,14]	0.1182	0.0001794	0.03983	0.03857	0.04696	0.1155	0.2033	48000.0	27020.0	2.515	1.0
a_disc[2,15]	0.07214	9.496e-05	0.02475	0.02398	0.02993	0.06982	0.1266	63910.0	26640.0	3.348	1.0
a_disc[2,16]	0.05753	0.0001295	0.02616	0.02586	0.01514	0.05476	0.1156	37790.0	25300.0	1.98	1.0
a_disc[2,17]	0.1164	0.0001652	0.03557	0.03606	0.04554	0.1169	0.1846	46490.0	23410.0	2.436	1.0
a_disc[2,18]	0.1066	0.0001127	0.02833	0.02807	0.0524	0.1061	0.1638	62320.0	29000.0	3.265	1.0
a_disc[2,19]	0.1453	0.0001839	0.04204	0.04137	0.06866	0.1433	0.2335	51220.0	27270.0	2.683	1.0
a_disc[2,20]	0.1995	0.0001949	0.0432	0.04305	0.1173	0.1987	0.287	48680.0	28040.0	2.551	1.0
a_disc[2,21]	0.16	0.0001823	0.04317	0.04329	0.07655	0.1597	0.2458	55390.0	25440.0	2.902	1.0
a_disc[2,22]	0.09189	0.0001496	0.03004	0.02962	0.03994	0.08966	0.1572	39200.0	27670.0	2.054	1.0
a_disc[2,23]	0.07139	0.0002432	0.05191	0.04365	0.008829	0.05908	0.2039	52850.0	29930.0	2.769	1.0
a_disc[2,24]	0.1422	0.0001309	0.02992	0.02996	0.08389	0.1421	0.2008	52210.0	30550.0	2.735	1.0
a_disc[2,25]	0.2196	0.0001957	0.04288	0.04277	0.1372	0.219	0.3055	47610.0	30850.0	2.495	1.0
a_disc[2,26]	0.09292	0.0001352	0.0283	0.02856	0.04019	0.09203	0.1508	42800.0	27200.0	2.242	1.0
a_disc[2,27]	0.1506	0.0001151	0.02588	0.02577	0.1005	0.1505	0.2021	50670.0	30370.0	2.655	1.0
a_disc[2,28]	0.09627	8.893e-05	0.02284	0.02232	0.05455	0.09517	0.145	65090.0	28210.0	3.41	1.0
a_disc[2,29]	0.07497	0.0001063	0.02478	0.02497	0.02886	0.07416	0.1258	51920.0	25870.0	2.72	1.0
a_disc[2,30]	0.1866	0.0001435	0.03157	0.03121	0.1281	0.1855	0.252	48390.0	31920.0	2.535	1.0
a_disc[2,31]	0.04389	7.68e-05	0.01734	0.01749	0.01196	0.04331	0.07961	47930.0	23910.0	2.511	1.0
a_disc[2,32]	0.0751	0.0001638	0.03466	0.03422	0.02026	0.07093	0.1535	43170.0	28350.0	2.262	1.0
a_disc[2,33]	0.1994	0.0001109	0.02464	0.02471	0.1534	0.1985	0.2499	49510.0	33150.0	2.594	1.0
a_disc[2,34]	0.03777	0.0001529	0.02902	0.02326	0.004219	0.03026	0.1131	36240.0	27990.0	1.899	1.0
a_disc[2,35]	0.2584	0.0001689	0.03481	0.03471	0.1914	0.2581	0.3274	42680.0	34210.0	2.236	1.0
a_disc[2,36]	0.09366	0.000163	0.03687	0.03767	0.02801	0.09181	0.1708	48550.0	26050.0	2.544	1.0
a_disc[2,37]	0.2015	0.00015	0.03313	0.03319	0.138	0.2013	0.2674	48580.0	30550.0	2.545	1.0
a_disc[2,38]	0.1523	0.0001576	0.03668	0.03622	0.08052	0.1521	0.2251	53940.0	27690.0	2.826	1.0
a_disc[2,39]	0.07703	9.649e-05	0.02463	0.02439	0.03089	0.07621	0.1276	62540.0	26090.0	3.277	1.0
a_disc[2,40]	0.1868	0.0001237	0.02945	0.02926	0.1286	0.1868	0.2446	56840.0	30810.0	2.978	1.0
a_disc[2,41]	0.03958	0.0001144	0.02413	0.02136	0.007073	0.03501	0.09833	46400.0	28760.0	2.431	1.0
a_disc[2,42]	0.1257	0.0001212	0.02654	0.02661	0.07556	0.125	0.1792	47470.0	30020.0	2.487	1.0
a_disc[2,43]	0.1014	0.0001444	0.03437	0.03438	0.03837	0.09988	0.1724	53760.0	25010.0	2.817	1.0
a_disc[2,44]	0.06811	0.0001742	0.04106	0.03871	0.01092	0.06084	0.1668	51940.0	28640.0	2.722	1.0
a_disc[2,45]	0.2048	0.00026	0.05512	0.05481	0.0993	0.2036	0.3169	44040.0	26570.0	2.307	1.0
a_disc[2,46]	0.1111	0.0001334	0.03027	0.03018	0.05412	0.1102	0.1726	50250.0	25970.0	2.633	1.0
a_disc[2,47]	0.248	0.0001537	0.03464	0.03451	0.1809	0.2476	0.317	50760.0	33510.0	2.659	1.0
a_disc[2,48]	0.09564	0.0003107	0.06685	0.05694	0.01248	0.08033	0.2643	54350.0	29320.0	2.848	1.0
a_disc[2,49]	0.01724	4.314e-05	0.01002	0.009261	0.003198	0.01545	0.04178	53830.0	28510.0	2.82	0.9999
a_disc[2,50]	0.09255	0.0001879	0.04235	0.04237	0.02305	0.08842	0.1862	46470.0	24200.0	2.435	1.0
a_disc[2,51]	0.07097	0.000261	0.05343	0.04391	0.008522	0.05761	0.2102	47850.0	30540.0	2.507	1.0
a_disc[2,52]	0.2027	0.0001577	0.03173	0.03178	0.1416	0.2023	0.2657	40460.0	30670.0	2.12	1.0
a_disc[2,53]	0.1033	0.0001285	0.02848	0.02843	0.0513	0.102	0.163	48410.0	28250.0	2.536	1.0
a_disc[2,54]	0.0887	0.0001917	0.04453	0.04296	0.0199	0.08286	0.1923	52240.0	27790.0	2.737	1.0
a_disc[2,55]	0.02175	5.112e-05	0.01163	0.01193	0.003791	0.02037	0.04772	48200.0	27640.0	2.526	1.0
a_disc[2,56]	0.006166	1.627e-05	0.003914	0.003642	0.0008912	0.005401	0.01568	57840.0	29040.0	3.03	1.0
a_disc[2,57]	0.14	0.00018	0.0461	0.04587	0.05694	0.1374	0.2373	62370.0	26620.0	3.268	1.0
a_disc[2,58]	0.06351	7.347e-05	0.01882	0.01871	0.02879	0.06283	0.1027	62580.0	26610.0	3.279	1.0
a_disc[2,59]	0.01896	5.377e-05	0.01156	0.01062	0.003163	0.01674	0.04699	45180.0	30640.0	2.367	1.0
a_disc[2,60]	0.153	0.0002243	0.04153	0.0417	0.07754	0.1511	0.2399	33520.0	28590.0	1.756	1.0
a_disc[2,61]	0.1073	0.0001611	0.03409	0.03452	0.04503	0.1059	0.1776	43330.0	27330.0	2.27	1.0
a_disc[2,62]	0.1772	0.0001559	0.03801	0.03813	0.102	0.1769	0.2524	59430.0	29900.0	3.114	1.0
a_disc[2,63]	0.03236	7.395e-05	0.0178	0.01702	0.006452	0.02948	0.07442	56560.0	29770.0	2.964	1.0
a_disc[2,64]	0.05572	0.0001228	0.02978	0.02865	0.01116	0.05156	0.1252	57340.0	27830.0	3.004	1.0
a_disc[2,65]	0.05773	0.000174	0.03761	0.03129	0.009374	0.05007	0.1505	54970.0	27150.0	2.88	1.0
a_disc[2,66]	0.122	0.0001126	0.0274	0.02718	0.06806	0.1221	0.1762	59020.0	29280.0	3.092	1.0
a_disc[2,67]	0.02301	6.256e-05	0.01444	0.01254	0.003908	0.02014	0.05872	62330.0	28090.0	3.266	1.0
a_disc[2,68]	0.1285	9.483e-05	0.02459	0.02409	0.08136	0.128	0.1786	66490.0	29860.0	3.483	1.0
a_disc[2,69]	0.07303	0.0001149	0.0247	0.02466	0.02955	0.07131	0.1261	44700.0	27500.0	2.342	1.0
a_disc[2,70]	0.1588	0.0001866	0.03894	0.03905	0.08297	0.1584	0.2361	43410.0	27590.0	2.275	1.0
a_disc[2,71]	0.09978	0.000168	0.03948	0.0406	0.03048	0.09753	0.1829	49860.0	23050.0	2.612	1.0
a_disc[2,72]	0.04765	9.335e-05	0.02343	0.02274	0.01138	0.04476	0.1013	60010.0	28300.0	3.144	1.0
a_disc[2,73]	0.006683	1.718e-05	0.004247	0.003931	0.0009781	0.005838	0.01713	60390.0	28240.0	3.164	1.0
a_disc[2,74]	0.05318	0.0001285	0.02782	0.02771	0.01035	0.04963	0.1164	44500.0	29270.0	2.331	1.0
a_disc[2,75]	0.1193	0.0003043	0.06337	0.06444	0.02029	0.1121	0.2594	39860.0	26470.0	2.089	1.0
a_disc[2,76]	0.06953	0.0001942	0.041	0.0368	0.01366	0.06176	0.1695	44450.0	27980.0	2.329	1.0
a_disc[2,77]	0.0915	0.0002078	0.03844	0.03547	0.0315	0.08642	0.1813	34810.0	28810.0	1.824	1.0
a_disc[2,78]	0.01655	5.568e-05	0.01151	0.00982	0.00227	0.01395	0.04563	43250.0	28770.0	2.266	1.0
a_disc[2,79]	0.05789	0.0001171	0.02869	0.02783	0.0138	0.05405	0.1236	57570.0	27580.0	3.016	1.0
a_disc[2,80]	0.1816	0.0001662	0.03463	0.03434	0.1159	0.1808	0.2515	43130.0	27120.0	2.259	1.0
a_disc[2,81]	0.07822	0.0001198	0.02953	0.03038	0.02466	0.07716	0.1384	58010.0	27390.0	3.04	1.0
a_disc[2,82]	0.1668	0.0001843	0.04107	0.0409	0.09034	0.1656	0.2514	48950.0	29320.0	2.565	1.0
a_disc[2,83]	0.07233	0.0001407	0.03156	0.03272	0.01699	0.07077	0.1381	46120.0	23340.0	2.416	1.0
a_disc[2,84]	0.1435	0.0001512	0.03483	0.03458	0.0782	0.1421	0.2151	51840.0	28100.0	2.716	1.0
a_disc[2,85]	0.1718	0.0001141	0.02806	0.02788	0.1192	0.1712	0.229	60170.0	30510.0	3.153	1.0
a_disc[2,86]	0.1869	0.0002175	0.04717	0.04658	0.09811	0.1854	0.2824	46630.0	28240.0	2.443	1.0
a_disc[2,87]	0.106	9.698e-05	0.02458	0.0243	0.0584	0.1057	0.1554	63390.0	27440.0	3.321	1.0
a_disc[2,88]	0.154	0.0001387	0.03331	0.03312	0.09175	0.1526	0.2226	56820.0	29160.0	2.977	1.0
a_disc[2,89]	0.05804	0.0001059	0.02195	0.02138	0.02082	0.056	0.1063	41360.0	27880.0	2.167	1.0
a_disc[2,90]	0.1214	0.0002034	0.04098	0.04143	0.04808	0.1192	0.2083	38770.0	26760.0	2.031	1.0
a_disc[2,91]	0.07624	0.000126	0.02933	0.02916	0.02416	0.07452	0.1387	51030.0	27310.0	2.673	1.0
a_disc[2,92]	0.03887	0.0001028	0.02331	0.02221	0.006521	0.03461	0.0949	49930.0	27490.0	2.616	1.0
a_disc[2,93]	0.05322	0.000122	0.02897	0.02892	0.009556	0.04915	0.1192	53060.0	27990.0	2.78	1.0
a_disc[2,94]	0.1806	0.0001561	0.03437	0.03467	0.1148	0.1804	0.2483	48200.0	28920.0	2.525	1.0
a_disc[2,95]	0.115	0.0001084	0.02579	0.02561	0.06573	0.1146	0.1669	55830.0	27610.0	2.925	1.0
a_disc[2,96]	0.06202	0.0001791	0.04033	0.03718	0.008751	0.05391	0.1601	50120.0	29280.0	2.626	1.0
a_disc[2,97]	0.1499	0.0001557	0.0367	0.03642	0.08295	0.1481	0.2272	54170.0	28170.0	2.838	1.0
a_disc[2,98]	0.2323	0.0002022	0.04616	0.04554	0.1418	0.2325	0.323	52580.0	28460.0	2.755	1.0
a_disc[2,99]	0.0699	0.0001107	0.02564	0.02553	0.02476	0.0683	0.1245	53010.0	32530.0	2.778	1.0
a_disc[2,100]	0.01449	3.58e-05	0.008583	0.008148	0.002515	0.01301	0.03505	54820.0	27840.0	2.872	1.0
a_disc[2,101]	0.1094	0.0001919	0.03839	0.03854	0.04	0.1075	0.1896	38210.0	25800.0	2.002	1.0
a_disc[2,102]	0.1213	0.0001251	0.02802	0.02818	0.06692	0.121	0.1767	49960.0	29720.0	2.617	1.0
a_disc[2,103]	0.1044	0.0001705	0.04072	0.04107	0.0329	0.1019	0.1909	53020.0	26270.0	2.778	1.0
a_disc[2,104]	0.1402	0.0001786	0.03828	0.03841	0.069	0.1389	0.2189	45000.0	27710.0	2.357	1.0
a_disc[2,105]	0.08776	0.0001647	0.03856	0.04019	0.02151	0.08534	0.1694	51330.0	26740.0	2.689	1.0
a_disc[2,106]	0.1026	0.000368	0.07581	0.0631	0.01238	0.0837	0.2967	47450.0	29120.0	2.486	1.0
a_disc[2,107]	0.03308	8.944e-05	0.02058	0.01951	0.00479	0.02926	0.08248	51050.0	28260.0	2.675	1.0
a_disc[2,108]	0.09553	0.000183	0.04221	0.04317	0.02384	0.09233	0.1858	49190.0	26660.0	2.577	1.0
a_disc[2,109]	0.09995	0.0001596	0.03504	0.03452	0.03877	0.09733	0.1753	46010.0	26290.0	2.41	1.0
a_disc[2,110]	0.1394	0.0002042	0.03667	0.03706	0.07242	0.1377	0.2153	31850.0	28740.0	1.669	1.0
a_disc[2,111]	0.2014	0.0001186	0.03027	0.03015	0.1435	0.2007	0.2626	64740.0	31490.0	3.392	1.0
a_disc[2,112]	0.1114	0.0001139	0.02778	0.02767	0.05954	0.1107	0.1682	57990.0	27030.0	3.038	1.0
a_disc[2,113]	0.07352	0.0001145	0.02557	0.02585	0.02795	0.07207	0.1269	46690.0	24660.0	2.446	1.0
a_disc[2,114]	0.1945	9.964e-05	0.02361	0.02361	0.1489	0.1943	0.2416	56160.0	35840.0	2.942	1.0
a_disc[2,115]	0.1905	0.0002114	0.05012	0.04982	0.09357	0.1898	0.2919	55240.0	26590.0	2.894	1.0
a_disc[2,116]	0.1245	0.0001319	0.03131	0.03126	0.06583	0.1236	0.1881	55210.0	28050.0	2.892	1.0
a_disc[2,117]	0.09373	0.0001674	0.03528	0.03587	0.02737	0.09318	0.1645	42010.0	21500.0	2.201	1.0
a_disc[2,118]	0.1066	0.0001355	0.03311	0.03306	0.04416	0.1057	0.1741	58290.0	26520.0	3.054	1.0
a_disc[2,119]	0.2024	0.0003343	0.06745	0.06763	0.08117	0.1985	0.344	39230.0	26430.0	2.055	1.0
a_disc[2,120]	0.09931	0.0001697	0.03478	0.03554	0.03437	0.09826	0.1695	40800.0	25080.0	2.138	1.0
a_disc[2,121]	0.05708	0.0001289	0.02849	0.02838	0.01223	0.05387	0.1214	44360.0	24610.0	2.324	1.0
a_disc[2,122]	0.168	0.0001819	0.03566	0.0346	0.1031	0.1662	0.2431	38700.0	31390.0	2.028	1.0
a_disc[2,123]	0.07624	0.0001583	0.03774	0.03678	0.01691	0.0716	0.1624	54700.0	26820.0	2.866	1.0
a_disc[2,124]	0.07388	0.0001348	0.02934	0.02969	0.02032	0.07274	0.1343	44270.0	23910.0	2.319	1.0
a_disc[2,125]	0.1486	0.0001433	0.02881	0.02881	0.09559	0.1476	0.208	40050.0	27530.0	2.098	1.0
a_disc[2,126]	0.1346	0.0001247	0.03136	0.03131	0.0759	0.1336	0.199	61700.0	28820.0	3.233	1.0
