	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
b1[2,64]	8.375	0.03541	5.889	5.666	0.4843	7.201	22.28	30470.0	29880.0	0.2385	1.0
b1[2,65]	6.676	0.04081	5.726	4.953	0.06917	5.09	21.01	22200.0	26380.0	0.1738	1.0
b1[2,66]	18.62	0.01939	3.937	3.844	11.89	18.27	27.3	43130.0	31660.0	0.3377	1.0
b1[2,67]	8.458	0.03883	5.282	4.517	2.201	7.043	21.99	20600.0	24250.0	0.1612	1.0
b1[2,68]	6.605	0.04449	5.89	5.204	-1.005	5.191	21.06	18490.0	25780.0	0.1448	1.0
b1[2,69]	17.9	0.02138	4.535	4.35	10.61	17.35	28.24	50800.0	29410.0	0.3977	1.0
b1[2,70]	8.474	0.03325	3.86	2.633	4.142	7.358	19.0	15130.0	22440.0	0.1184	1.0
b1[2,71]	18.17	0.0259	4.951	4.819	10.13	17.62	29.35	39520.0	28210.0	0.3094	1.0
b1[2,72]	3.005	0.04476	5.781	3.457	-4.519	1.063	18.18	21790.0	23070.0	0.1706	1.0
b1[2,73]	3.306	0.04501	5.825	3.539	-4.667	1.457	18.6	21350.0	23200.0	0.1671	1.0
b1[2,74]	3.961	0.01351	1.58	1.036	2.047	3.678	7.68	28290.0	15410.0	0.2214	1.0
b1[2,75]	2.621	0.04415	5.093	2.934	-4.919	1.339	16.4	16870.0	16970.0	0.1321	1.0
b1[2,76]	4.102	0.04047	5.841	3.915	-3.267	2.273	19.33	26890.0	24520.0	0.2105	1.0
b1[2,77]	2.754	0.04212	5.519	2.927	-4.434	0.9762	17.75	23130.0	22900.0	0.1811	1.0
b1[2,78]	9.59	0.04572	5.838	5.752	1.988	8.438	23.45	17170.0	28160.0	0.1344	1.0
b1[2,79]	5.599	0.04012	6.511	5.932	-4.414	4.478	21.04	29510.0	27630.0	0.231	1.0
b1[2,80]	12.11	0.02426	3.976	3.473	6.464	11.37	21.98	34700.0	23110.0	0.2716	1.0
b1[2,81]	11.9	0.05617	5.705	5.513	3.965	10.87	25.48	10710.0	23250.0	0.08383	1.0
b1[2,82]	8.935	0.03769	5.039	4.421	2.624	7.737	21.65	18730.0	24280.0	0.1466	1.0
b1[2,83]	18.83	0.02489	5.485	5.431	9.789	18.31	30.93	51360.0	30730.0	0.402	1.0
b1[2,84]	18.14	0.02031	4.5	4.337	10.65	17.69	28.32	53960.0	28930.0	0.4225	1.0
b1[2,85]	17.82	0.08442	6.214	6.309	8.272	17.0	31.74	5397.0	16870.0	0.04225	1.0
b1[2,86]	25.09	0.03325	5.586	5.491	15.28	24.72	37.08	28330.0	29490.0	0.2217	1.0
b1[2,87]	18.89	0.02611	5.259	5.137	10.31	18.3	30.64	42100.0	31180.0	0.3296	1.0
b1[2,88]	-0.7369	0.02736	2.577	1.029	-3.983	-1.04	5.794	20310.0	8983.0	0.159	1.0
b1[2,89]	8.218	0.1555	7.129	3.76	1.608	4.917	26.3	2462.0	8423.0	0.01927	1.001
b1[2,90]	13.86	0.03195	5.273	5.108	6.118	13.03	26.23	26450.0	30490.0	0.2071	1.0
b1[2,91]	3.892	0.01069	1.112	0.8745	2.33	3.735	6.371	21160.0	11990.0	0.1656	1.0
b1[2,92]	-2.695	0.03408	2.864	1.745	-7.295	-2.828	3.426	12770.0	7801.0	0.09996	1.0
b1[2,93]	16.09	0.02432	5.078	4.935	8.113	15.42	27.81	46340.0	30590.0	0.3628	1.0
b1[2,94]	13.03	0.02575	4.408	3.909	6.844	12.18	23.87	36020.0	25320.0	0.282	1.0
b1[2,95]	13.43	0.02152	3.969	3.771	7.201	12.92	22.56	36900.0	26500.0	0.2889	1.0
b1[2,96]	12.8	0.03207	5.466	5.319	4.808	11.93	25.52	28950.0	29830.0	0.2266	1.0
b1[2,97]	10.47	0.04135	5.601	5.44	2.845	9.397	23.87	18710.0	27780.0	0.1465	1.0
b1[2,98]	21.53	0.02382	5.407	5.347	12.33	21.06	33.38	54150.0	31450.0	0.4239	1.0
b1[2,99]	5.483	0.03807	5.71	4.505	-1.319	3.769	20.12	27400.0	27630.0	0.2145	1.0
b1[2,100]	9.108	0.07794	5.688	3.615	3.303	7.117	24.62	7931.0	11530.0	0.06209	1.001
b1[2,101]	11.29	0.03227	5.247	4.904	4.002	10.29	23.89	28220.0	27830.0	0.2209	1.0
b1[2,102]	6.201	0.03598	5.497	4.152	-0.6687	4.629	20.32	27070.0	26050.0	0.2119	1.0
b1[2,103]	2.921	0.06981	4.574	1.921	-1.343	1.413	16.95	5882.0	8361.0	0.04605	1.001
b1[2,104]	3.292	0.08526	5.185	1.753	-1.014	1.344	19.09	5143.0	8249.0	0.04026	1.0
b1[2,105]	18.8	0.02071	4.622	4.472	11.14	18.33	29.16	55560.0	29580.0	0.435	1.0
b1[2,106]	0.0007299	0.04461	6.192	4.49	-9.69	-1.071	15.88	24100.0	21900.0	0.1887	1.0
b1[2,107]	-3.254	0.03061	3.65	2.247	-10.07	-3.162	4.7	25210.0	11040.0	0.1974	1.001
b1[2,108]	4.04	0.04133	6.578	5.792	-6.217	2.855	19.72	28910.0	29090.0	0.2263	1.0
b1[2,109]	14.12	0.02963	4.865	4.58	6.865	13.35	25.62	30020.0	26780.0	0.235	1.0
b1[2,110]	12.54	0.02977	5.626	5.495	4.232	11.66	25.56	35590.0	30060.0	0.2787	1.0
b1[2,111]	6.016	0.03536	6.545	6.114	-4.408	5.034	21.08	37440.0	28300.0	0.2931	1.0
b1[2,112]	18.28	0.0367	5.458	5.372	9.57	17.64	30.47	22510.0	28570.0	0.1763	1.0
b1[2,113]	9.549	0.02624	4.063	3.238	4.422	8.568	20.1	31160.0	22830.0	0.2439	1.0
b1[2,114]	22.65	0.0241	5.276	5.158	13.82	22.15	34.29	50620.0	30510.0	0.3963	1.0
b1[2,115]	7.973	0.03475	5.305	4.528	1.973	6.525	21.57	26580.0	25250.0	0.2081	1.0
b1[2,116]	26.4	0.02424	5.556	5.492	16.61	26.06	38.2	54770.0	29780.0	0.4288	1.0
b1[2,117]	13.27	0.03272	5.098	4.842	5.822	12.44	25.35	25100.0	27040.0	0.1965	1.0
b1[2,118]	9.575	0.03388	5.09	4.51	3.084	8.365	22.24	25230.0	27570.0	0.1975	1.0
b1[2,119]	5.147	0.03905	6.679	6.013	-5.756	4.211	20.36	31830.0	27080.0	0.2491	1.0
b1[2,120]	11.17	0.0489	4.14	3.483	5.554	10.3	21.66	8362.0	12270.0	0.06547	1.0
b1[2,121]	5.246	0.04136	4.751	2.354	1.081	3.312	18.57	14820.0	19390.0	0.116	1.0
b1[2,122]	8.932	0.01908	2.397	2.184	5.263	8.584	14.63	18720.0	18770.0	0.1466	1.0
b1[2,123]	8.602	0.02581	3.709	3.029	3.875	7.734	18.06	25430.0	22790.0	0.199	1.0
b1[2,124]	16.61	0.02045	4.258	4.066	9.845	16.12	26.42	50150.0	28000.0	0.3926	1.0
b1[2,125]	5.952	0.008174	1.387	1.283	3.732	5.79	9.158	34590.0	24370.0	0.2708	1.0
b1[2,126]	8.551	0.02498	3.19	2.455	4.465	7.855	16.75	26660.0	14560.0	0.2087	1.0
b1[2,127]	16.18	0.02304	4.637	4.454	8.951	15.57	26.92	44610.0	29390.0	0.3492	1.0
b1[2,128]	19.17	0.02486	4.711	4.549	11.31	18.69	29.77	40110.0	29010.0	0.314	1.0
b1[2,129]	19.15	0.02346	4.93	4.793	10.97	18.63	30.14	46980.0	30260.0	0.3678	1.0
b1[2,130]	18.1	0.05131	5.234	4.952	9.932	17.39	30.32	11660.0	17060.0	0.09127	1.0
b1[2,131]	0.2052	0.03818	4.756	2.071	-7.106	-0.563	13.99	22300.0	15640.0	0.1746	1.0
b1[2,132]	0.9226	0.0326	3.662	1.762	-5.312	0.514	10.92	18230.0	10640.0	0.1427	1.001
b1[2,133]	19.61	0.02314	4.677	4.535	11.87	19.14	30.05	43980.0	29900.0	0.3443	1.0
b1[2,134]	7.249	0.04687	5.815	5.26	0.1138	5.838	21.55	16030.0	26550.0	0.1255	1.0
b1[2,135]	21.11	0.02526	4.66	4.515	13.26	20.7	31.39	35410.0	25810.0	0.2772	1.0
b1[2,136]	14.45	0.02528	4.512	4.26	7.642	13.76	25.06	38050.0	28200.0	0.2979	1.0
b1[2,137]	23.35	0.02082	4.729	4.652	15.08	23.02	33.6	54470.0	31490.0	0.4264	1.0
b1[2,138]	14.74	0.0246	4.718	4.499	7.475	14.1	25.63	41160.0	29130.0	0.3222	1.0
b1[2,139]	16.02	0.0286	5.209	5.032	8.013	15.29	28.02	34880.0	28170.0	0.273	1.0
b1[2,140]	12.82	0.02515	4.572	4.269	6.224	12.03	23.8	37830.0	28540.0	0.2961	1.0
b1[2,141]	9.659	0.01946	2.827	2.23	5.808	9.131	16.85	31470.0	19730.0	0.2464	1.0
b1[2,142]	17.45	0.02322	4.867	4.622	9.762	16.81	28.68	49170.0	29290.0	0.3849	1.0
b1[2,143]	11.91	0.02117	4.081	3.74	5.875	11.27	21.62	44970.0	26740.0	0.352	1.0
b1[2,144]	8.812	0.02946	4.469	3.517	3.437	7.627	20.5	29380.0	25500.0	0.23	1.0
b1[2,145]	17.1	0.02323	4.947	4.8	9.346	16.49	28.4	50650.0	31230.0	0.3965	1.0
b1[2,146]	4.402	0.01503	1.709	1.046	2.499	4.038	8.755	27630.0	14230.0	0.2163	1.0
b1[2,147]	9.474	0.02808	4.87	4.067	2.821	8.43	21.7	34490.0	27680.0	0.27	1.0
b1[2,148]	17.38	0.02282	4.714	4.525	9.767	16.85	28.07	46820.0	29690.0	0.3665	1.0
b1[2,149]	12.38	0.0559	5.787	5.619	4.148	11.37	25.89	10730.0	23770.0	0.08403	1.0
b1[2,150]	22.05	0.04294	5.065	4.796	13.79	21.49	33.57	15870.0	18530.0	0.1242	1.0
b1[2,151]	15.42	0.02272	4.641	4.416	8.257	14.77	26.2	47490.0	29400.0	0.3718	1.0
b1[2,152]	9.949	0.02942	4.991	4.422	3.513	8.804	22.27	34430.0	28320.0	0.2695	1.0
b1[2,153]	1.951	0.04221	4.961	2.329	-5.169	0.6681	15.94	18500.0	15720.0	0.1449	1.0
b1[2,154]	7.079	0.046	5.626	4.643	1.084	5.344	21.22	14270.0	26360.0	0.1117	1.0
b1[2,155]	4.792	0.04314	5.885	4.421	-2.679	3.035	19.61	22040.0	24860.0	0.1725	1.0
b2[1,1]	24.66	0.03107	6.109	6.045	13.89	24.27	37.78	39280.0	28780.0	0.3075	1.0
b2[1,2]	6.416	0.005549	1.285	1.255	4.193	6.314	9.229	56650.0	31880.0	0.4435	1.0
b2[1,3]	18.73	0.0284	5.882	5.818	9.051	18.14	31.74	43540.0	31530.0	0.3408	1.0
b2[1,4]	7.387	0.04634	5.852	4.747	1.055	5.508	22.03	16960.0	23690.0	0.1328	1.0
b2[1,5]	24.49	0.05907	6.192	6.035	14.26	23.82	38.25	11430.0	21180.0	0.08951	1.001
b2[1,6]	13.57	0.02904	5.128	4.78	6.257	12.64	25.89	34610.0	28460.0	0.2709	1.0
b2[1,7]	22.22	0.026	4.998	4.879	13.79	21.72	33.2	38910.0	29600.0	0.3046	1.0
b2[1,8]	8.155	0.007784	1.739	1.682	5.238	7.982	11.99	54660.0	30340.0	0.4279	1.0
b2[1,9]	14.12	0.02884	5.686	5.597	5.481	13.31	27.18	42520.0	28600.0	0.3329	1.0
b2[1,10]	13.06	0.03222	6.086	6.169	4.034	12.23	26.88	36170.0	32320.0	0.2832	1.0
b2[1,11]	14.56	0.0299	5.915	5.868	5.774	13.65	28.13	41430.0	30380.0	0.3243	1.0
b2[1,12]	25.23	0.02687	5.934	5.892	14.94	24.79	38.1	50630.0	31470.0	0.3964	1.0
b2[1,13]	5.783	0.04062	5.68	3.334	0.5248	3.519	21.07	23350.0	26180.0	0.1828	1.0
b2[1,14]	7.314	0.04056	7.469	7.309	-4.436	6.129	24.02	35540.0	30990.0	0.2782	1.0
b2[1,15]	12.7	0.03266	5.904	5.744	4.71	11.57	26.76	33890.0	30630.0	0.2653	1.0
b2[1,16]	8.223	0.0402	6.307	5.662	1.472	6.338	23.79	22300.0	30410.0	0.1746	1.0
b2[1,17]	18.29	0.02669	4.778	4.602	10.52	17.77	29.06	32230.0	28240.0	0.2523	1.0
b2[1,18]	9.337	0.02728	4.339	3.762	3.682	8.381	20.17	31580.0	23480.0	0.2472	1.0
b2[1,19]	12.35	0.03318	6.608	6.818	2.299	11.57	27.13	39060.0	31010.0	0.3058	1.0
b2[1,20]	21.36	0.02551	5.377	5.306	12.27	20.89	33.16	46910.0	29720.0	0.3673	1.0
b2[1,21]	13.99	0.02792	5.098	4.794	6.629	13.11	26.08	37860.0	28210.0	0.2964	1.0
b2[1,22]	1.967	0.02062	1.131	0.5066	0.9652	1.856	3.165	18690.0	9615.0	0.1464	1.0
b2[1,23]	13.81	0.01912	3.578	3.221	8.369	13.27	22.39	43730.0	24720.0	0.3424	1.0
b2[1,24]	23.76	0.02406	5.691	5.588	14.02	23.29	36.11	58960.0	30190.0	0.4616	1.0
b2[1,25]	14.99	0.01378	3.232	3.21	9.366	14.75	21.94	59290.0	30390.0	0.4641	1.0
b2[1,26]	22.62	0.03366	6.054	6.118	12.01	22.22	35.51	32290.0	30940.0	0.2528	1.0
b2[1,27]	13.79	0.02498	4.771	4.507	6.791	13.0	25.02	42590.0	27640.0	0.3334	1.0
b2[1,28]	13.96	0.03038	5.136	4.752	6.509	13.07	26.41	32470.0	24920.0	0.2542	1.0
b2[1,29]	10.52	0.03085	5.484	4.966	3.442	9.269	24.02	37870.0	27950.0	0.2964	1.0
b2[1,30]	13.19	0.03499	6.293	6.237	4.178	12.19	27.76	32000.0	31410.0	0.2505	1.0
b2[1,31]	24.22	0.03467	6.283	6.279	13.14	23.81	37.65	32970.0	29510.0	0.2581	1.0
b2[1,32]	8.983	0.04643	6.774	7.126	0.9694	7.546	24.88	20600.0	31980.0	0.1612	1.0
b2[1,33]	7.104	0.03826	6.114	5.017	0.5543	5.149	22.68	29210.0	27770.0	0.2286	1.0
b2[1,34]	6.325	0.04353	7.982	7.96	-6.03	4.991	24.11	35160.0	30730.0	0.2752	1.0
b2[1,35]	12.33	0.03589	6.098	5.89	4.284	11.05	26.86	30710.0	29530.0	0.2404	1.0
b2[1,36]	17.5	0.02561	4.97	4.703	9.798	16.84	29.03	42240.0	28420.0	0.3306	1.0
b2[1,37]	12.18	0.03603	6.403	6.517	2.704	11.31	26.72	31830.0	30150.0	0.2492	1.0
b2[1,38]	29.36	0.02544	5.888	5.832	18.86	29.02	41.87	56250.0	30190.0	0.4404	1.0
b2[1,39]	23.88	0.02316	5.546	5.522	14.37	23.41	35.88	61230.0	31420.0	0.4793	1.0
b2[1,40]	8.564	0.04057	7.157	7.37	-1.972	7.445	24.54	33120.0	30660.0	0.2593	1.0
b2[1,41]	5.59	0.009096	1.522	1.323	3.26	5.401	9.062	45340.0	21070.0	0.3549	1.0
b2[1,42]	10.16	0.05389	7.489	8.07	0.1265	8.924	27.04	19560.0	30580.0	0.1532	1.0
b2[1,43]	16.19	0.02972	5.819	5.74	7.152	15.4	29.4	38830.0	29400.0	0.3039	1.0
b2[1,44]	8.698	0.0386	7.197	7.349	-1.97	7.605	24.95	37570.0	31720.0	0.2942	1.0
b2[1,45]	19.45	0.02384	5.203	5.056	10.97	18.89	31.23	52180.0	29630.0	0.4085	1.0
b2[1,46]	14.23	0.03043	6.332	6.412	4.202	13.47	28.39	42910.0	30820.0	0.3359	1.0
b2[1,47]	18.39	0.02194	4.47	4.322	11.13	17.88	28.53	46100.0	26890.0	0.3609	1.0
b2[1,48]	11.86	0.01573	2.967	2.807	7.062	11.53	18.6	39780.0	27010.0	0.3115	1.0
b2[1,49]	8.468	0.04193	6.164	5.756	0.9765	7.016	23.49	22650.0	28670.0	0.1773	1.0
b2[1,50]	10.3	0.04368	6.696	6.89	1.284	9.255	25.55	21200.0	21490.0	0.1659	1.0
b2[1,51]	7.392	0.04052	7.566	7.315	-4.927	6.262	24.11	35910.0	33200.0	0.2812	1.0
b2[1,52]	8.826	0.04191	6.813	7.165	-0.2434	7.643	24.32	28100.0	29730.0	0.22	1.0
b2[1,53]	19.3	0.02492	5.495	5.28	10.41	18.65	31.7	54590.0	28340.0	0.4274	1.0
b2[1,54]	23.43	0.02616	5.802	5.747	13.44	22.97	36.0	50100.0	31860.0	0.3922	1.0
b2[1,55]	5.06	0.0386	5.389	3.256	-0.31	3.081	19.89	24520.0	24940.0	0.192	1.0
b2[1,56]	7.532	0.03862	7.217	6.978	-3.546	6.31	23.69	37280.0	30470.0	0.2918	1.0
b2[1,57]	12.49	0.03335	5.967	5.877	4.339	11.39	26.59	32070.0	30980.0	0.251	1.0
b2[1,58]	14.7	0.02995	5.445	5.249	6.729	13.8	27.48	35370.0	28760.0	0.2769	1.0
b2[1,59]	14.02	0.02609	4.838	4.469	7.134	13.14	25.69	40010.0	28400.0	0.3132	1.0
b2[1,60]	21.03	0.02334	5.353	5.322	12.01	20.52	32.77	55860.0	32270.0	0.4373	1.0
b2[1,61]	17.28	0.03876	5.856	5.629	8.083	16.51	30.81	25200.0	26600.0	0.1973	1.0
b2[1,62]	16.37	0.03688	6.51	6.643	5.691	15.75	30.66	30660.0	29030.0	0.24	1.0
b2[1,63]	10.82	0.03821	6.226	6.189	2.335	9.722	25.37	26430.0	30960.0	0.2069	1.0
b2[1,64]	6.211	0.04355	8.195	8.309	-6.649	5.023	24.15	36510.0	33150.0	0.2858	1.0
b2[1,65]	9.155	0.04028	6.849	6.921	-0.01003	7.958	24.94	31210.0	29660.0	0.2443	1.0
b2[1,66]	14.39	0.08726	7.214	7.726	4.325	13.25	30.57	7055.0	23100.0	0.05523	1.001
b2[1,67]	9.284	0.03862	6.681	6.661	0.9969	7.824	25.15	31860.0	31670.0	0.2494	1.0
b2[1,68]	10.4	0.03605	6.309	6.267	1.624	9.307	25.29	31760.0	30670.0	0.2487	1.0
b2[1,69]	30.54	0.02636	6.109	6.052	19.56	30.22	43.44	55590.0	31580.0	0.4352	1.0
b2[1,70]	14.78	0.03044	6.326	6.431	4.662	14.11	28.75	42780.0	29580.0	0.3349	1.0
b2[1,71]	18.28	0.01986	4.247	4.146	11.16	17.87	27.77	49710.0	28980.0	0.3892	1.0
b2[1,72]	6.909	0.04569	6.119	5.09	-0.6625	5.289	22.07	20070.0	24560.0	0.1571	1.0
b2[1,73]	4.026	0.05302	7.871	6.256	-7.47	1.677	22.51	24060.0	29830.0	0.1884	1.0
b2[1,74]	9.402	0.03607	5.97	5.505	2.237	7.883	24.19	29080.0	30790.0	0.2277	1.0
b2[1,75]	4.553	0.05245	7.3	4.545	-4.403	1.55	22.58	23140.0	28740.0	0.1812	1.0
b2[1,76]	6.481	0.0442	7.726	7.504	-6.142	5.427	23.68	32040.0	30850.0	0.2508	1.0
b2[1,77]	8.188	0.03935	6.948	6.699	-1.661	6.846	24.22	33010.0	30430.0	0.2584	1.0
b2[1,78]	7.08	0.05176	7.507	7.013	-2.356	5.095	24.56	22770.0	30430.0	0.1782	1.0
b2[1,79]	6.904	0.0431	7.149	6.341	-3.621	5.256	23.65	29520.0	30980.0	0.2311	1.0
b2[1,80]	12.82	0.07615	7.765	8.756	2.353	11.72	29.73	10870.0	27730.0	0.08506	1.0
b2[1,81]	17.62	0.02688	5.915	5.857	7.917	17.01	30.77	50490.0	30370.0	0.3953	1.0
b2[1,82]	6.908	0.05262	7.291	6.344	-1.631	4.71	24.47	20200.0	29140.0	0.1582	1.0
b2[1,83]	17.99	0.05238	6.762	6.989	6.488	17.48	32.33	16430.0	25440.0	0.1286	1.0
b2[1,84]	12.79	0.03305	6.161	6.158	4.04	11.77	27.13	35780.0	30010.0	0.2801	1.0
b2[1,85]	19.1	0.02568	5.213	5.115	10.59	18.53	30.92	43550.0	28000.0	0.3409	1.0
b2[1,86]	23.97	0.02006	4.984	4.991	15.04	23.68	34.5	63860.0	32740.0	0.4999	1.0
b2[1,87]	20.41	0.02639	5.741	5.669	10.83	19.89	33.05	49790.0	31860.0	0.3898	1.0
b2[1,88]	9.951	0.03823	6.643	6.76	1.293	8.675	25.57	30360.0	30050.0	0.2377	1.0
b2[1,89]	15.89	0.01899	3.86	3.605	9.652	15.46	24.75	47000.0	29590.0	0.368	1.0
b2[1,90]	10.58	0.03448	6.571	6.72	1.678	9.409	25.88	35500.0	31690.0	0.2779	1.0
b2[1,91]	10.54	0.0301	5.198	4.834	3.477	9.55	23.22	33290.0	26820.0	0.2606	1.0
b2[1,92]	7.808	0.03925	7.627	7.841	-4.254	6.817	24.62	39930.0	32010.0	0.3126	1.0
b2[1,93]	13.12	0.05028	6.658	6.88	3.493	12.18	28.12	16810.0	27600.0	0.1316	1.0
b2[1,94]	10.55	0.0329	5.388	4.846	3.579	9.356	24.13	33750.0	24380.0	0.2642	1.0
b2[1,95]	17.77	0.02039	4.409	4.263	10.42	17.35	27.61	53810.0	29130.0	0.4212	1.0
b2[1,96]	13.06	0.03381	6.465	6.636	3.275	12.25	27.52	33230.0	21120.0	0.2601	1.0
b2[1,97]	8.838	0.03897	6.985	7.025	-1.242	7.687	24.73	34470.0	31210.0	0.2699	1.0
b2[1,98]	10.37	0.02572	3.807	2.846	5.622	9.455	20.62	28800.0	22310.0	0.2255	1.0
b2[1,99]	10.36	0.03539	6.513	6.704	1.357	9.268	25.25	34740.0	30430.0	0.272	1.0
b2[1,100]	15.85	0.0341	5.891	5.702	6.847	15.04	29.4	31180.0	27960.0	0.2441	1.0
b2[1,101]	13.48	0.04692	6.992	7.384	2.841	12.73	28.87	21580.0	27800.0	0.1689	1.0
b2[1,102]	7.444	0.03857	7.718	7.649	-5.263	6.503	24.41	41220.0	32460.0	0.3227	1.0
b2[1,103]	14.53	0.03135	5.652	5.412	6.268	13.6	27.83	35220.0	29950.0	0.2757	1.0
b2[1,104]	11.95	0.03635	6.339	6.379	3.002	10.95	26.56	30810.0	30910.0	0.2412	1.0
b2[1,105]	16.61	0.01755	3.366	3.305	10.75	16.34	23.87	39420.0	28160.0	0.3086	1.0
b2[1,106]	4.371	0.006043	1.017	0.939	2.716	4.273	6.547	44890.0	28530.0	0.3515	1.0
b2[1,107]	-2.074	0.04092	2.459	1.099	-5.967	-2.023	0.4317	15470.0	6527.0	0.1211	1.0
b2[1,108]	8.52	0.0375	7.386	7.57	-2.649	7.44	24.88	40820.0	29790.0	0.3196	1.0
b2[1,109]	15.85	0.0315	5.881	5.824	6.587	15.13	29.28	35470.0	31450.0	0.2777	1.0
b2[1,110]	12.56	0.03352	6.086	6.139	3.686	11.67	26.49	33560.0	30430.0	0.2627	1.0
b2[1,111]	1.051	0.01478	1.207	0.5292	-0.08743	0.8366	3.745	19100.0	9973.0	0.1495	1.0
b2[1,112]	12.5	0.02003	3.447	3.062	7.346	11.95	20.8	35640.0	24220.0	0.279	1.0
b2[1,113]	10.81	0.03509	6.653	6.913	1.601	9.754	25.94	34500.0	31410.0	0.27	1.0
b2[1,114]	20.51	0.02999	4.606	4.541	12.65	20.1	30.54	25160.0	26960.0	0.197	1.0
b2[1,115]	17.4	0.0292	5.411	5.216	9.02	16.66	29.93	38020.0	29520.0	0.2976	1.0
b2[1,116]	16.44	0.03796	5.313	4.974	8.573	15.57	28.99	21450.0	26920.0	0.1679	1.0
b2[1,117]	14.32	0.03609	6.253	6.403	4.795	13.53	28.31	28740.0	30050.0	0.225	1.0
b2[1,118]	11.75	0.02788	5.045	4.597	4.794	10.79	24.02	40780.0	26330.0	0.3192	1.0
b2[1,119]	4.493	0.01135	1.272	0.9112	2.85	4.329	6.967	30450.0	18190.0	0.2384	1.0
b2[1,120]	15.17	0.03109	5.309	5.058	7.107	14.35	27.66	32060.0	29110.0	0.251	1.0
b2[1,121]	7.557	0.04212	7.116	6.852	-2.773	6.104	24.08	30720.0	28130.0	0.2405	1.0
b2[1,122]	20.0	0.02111	4.572	4.4	12.38	19.56	30.26	52330.0	28850.0	0.4096	1.0
b2[1,123]	11.75	0.01687	3.048	2.619	7.222	11.28	19.13	41530.0	25780.0	0.3251	1.0
b2[1,124]	20.94	0.0289	5.938	5.955	10.98	20.42	34.09	43720.0	31060.0	0.3423	1.0
b2[1,125]	8.427	0.02079	3.986	3.795	2.672	7.769	17.86	35730.0	27000.0	0.2797	1.0
b2[1,126]	15.97	0.02256	4.33	4.204	9.015	15.48	25.76	41790.0	27860.0	0.3271	1.0
b2[1,127]	6.143	0.009521	1.59	1.338	3.791	5.906	9.84	36010.0	24240.0	0.2819	1.0
b2[1,128]	10.18	0.03312	4.905	3.817	4.465	8.765	22.92	24740.0	26850.0	0.1937	1.0
b2[1,129]	18.48	0.04109	6.211	6.326	7.953	18.0	31.87	21800.0	29480.0	0.1707	1.0
b2[1,130]	11.58	0.09304	8.119	9.197	1.144	10.19	29.47	7894.0	26100.0	0.0618	1.0
b2[1,131]	6.961	0.04097	6.464	5.555	-2.236	5.534	22.48	27740.0	26880.0	0.2171	1.0
b2[1,132]	9.058	0.03962	6.832	6.943	0.2645	7.757	24.88	30330.0	30290.0	0.2375	1.0
b2[1,133]	15.61	0.02891	5.658	5.48	7.238	14.75	28.69	41700.0	28870.0	0.3265	1.0
b2[1,134]	7.528	0.04365	6.61	6.03	-1.089	5.953	23.3	25020.0	28400.0	0.1958	1.0
b2[1,135]	19.06	0.0368	6.333	6.333	9.001	18.33	33.07	30660.0	30430.0	0.24	1.0
b2[1,136]	16.95	0.02819	5.783	5.715	7.855	16.25	30.14	45060.0	30150.0	0.3527	1.0
b2[1,137]	20.98	0.04804	6.371	6.404	10.58	20.32	35.02	17900.0	26900.0	0.1401	1.0
b2[1,138]	10.37	0.02851	4.697	3.905	4.513	9.233	22.38	36070.0	24910.0	0.2824	1.0
b2[1,139]	8.091	0.04829	6.094	5.183	1.425	6.244	23.33	17610.0	26630.0	0.1378	1.0
b2[1,140]	18.31	0.02873	5.577	5.491	9.399	17.63	30.83	40890.0	28230.0	0.3201	1.0
b2[1,141]	7.852	0.02697	4.037	2.874	3.28	6.71	18.93	30820.0	23410.0	0.2413	1.0
b2[1,142]	6.452	0.04202	5.22	2.537	1.864	4.331	21.18	20260.0	21560.0	0.1586	1.0
b2[1,143]	6.497	0.01113	1.815	1.573	3.803	6.244	10.72	39130.0	23240.0	0.3063	1.0
b2[1,144]	8.553	0.03823	7.193	7.407	-1.698	7.382	24.92	38480.0	31920.0	0.3013	1.0
b2[1,145]	7.162	0.03475	4.422	2.838	2.641	5.727	19.54	18580.0	19910.0	0.1454	1.0
b2[1,146]	11.19	0.03389	5.942	5.617	3.458	9.908	25.54	33020.0	29590.0	0.2585	1.0
b2[1,147]	7.092	0.02788	3.334	1.916	3.646	6.129	16.7	22070.0	16160.0	0.1728	1.0
b2[1,148]	13.73	0.04244	6.01	6.085	4.85	12.86	27.31	19600.0	28010.0	0.1534	1.0
b2[1,149]	17.69	0.03076	5.713	5.686	8.68	17.0	30.6	34310.0	29720.0	0.2686	1.0
b2[1,150]	5.77	0.1299	6.703	1.115	1.652	3.129	26.93	4782.0	5483.0	0.03743	1.001
b2[1,151]	12.54	0.03581	5.999	6.05	3.52	11.77	26.21	26160.0	28840.0	0.2048	1.0
b2[1,152]	11.27	0.03375	6.218	6.253	2.685	10.18	25.81	34970.0	31880.0	0.2738	1.0
b2[1,153]	7.839	0.03854	7.452	7.765	-2.867	6.602	24.64	39790.0	29120.0	0.3115	1.0
b2[1,154]	13.06	0.03262	6.415	6.484	3.096	12.27	27.52	38210.0	29510.0	0.2991	1.0
b2[1,155]	10.71	0.03497	6.46	6.479	1.717	9.656	25.72	35540.0	30430.0	0.2782	1.0
