	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
b4[1,91]	-0.06971	0.0008506	0.242	0.2397	-0.55	-0.06778	0.4051	81990.0	27610.0	0.6957	1.0
b4[1,92]	-2.922	0.001472	0.3725	0.3682	-3.706	-2.905	-2.244	67470.0	29110.0	0.5724	1.0
b4[1,93]	-0.4557	0.0007217	0.2277	0.2286	-0.9057	-0.4537	-0.01643	100500.0	27370.0	0.8528	1.0
b4[1,94]	0.5032	0.0006764	0.2059	0.2063	0.1033	0.5018	0.9106	93000.0	27950.0	0.7891	1.0
b4[1,95]	1.011	0.001237	0.323	0.3233	0.3908	1.004	1.654	68790.0	28270.0	0.5837	1.0
b4[1,96]	-0.0246	0.0006907	0.207	0.2061	-0.4299	-0.02461	0.3814	90110.0	28600.0	0.7646	1.0
b4[1,97]	-0.1821	0.0006137	0.1824	0.1818	-0.5434	-0.1814	0.1745	88810.0	29100.0	0.7535	1.0
b4[1,98]	0.2132	0.001017	0.2905	0.2884	-0.3553	0.2124	0.7845	81850.0	28330.0	0.6945	1.0
b4[1,99]	-0.5243	0.0006687	0.1938	0.1934	-0.9069	-0.523	-0.1485	84480.0	29630.0	0.7168	1.0
b4[1,100]	0.6798	0.001052	0.2749	0.276	0.151	0.6773	1.225	68630.0	30240.0	0.5823	1.0
b4[1,101]	-0.4331	0.0006255	0.1946	0.195	-0.8167	-0.4323	-0.05509	96950.0	28110.0	0.8226	1.0
b4[1,102]	-4.253	0.002453	0.5888	0.576	-5.509	-4.22	-3.195	61890.0	28230.0	0.5251	1.0
b4[1,103]	0.3818	0.0009106	0.2433	0.2426	-0.08936	0.3795	0.8653	71740.0	27260.0	0.6087	1.0
b4[1,104]	-0.6691	0.000837	0.2256	0.2256	-1.122	-0.6661	-0.233	72970.0	28720.0	0.6191	1.0
b4[1,105]	-1.142	0.001309	0.3455	0.3429	-1.838	-1.134	-0.4846	70850.0	27950.0	0.6011	1.0
b4[1,106]	-0.9327	0.0009173	0.2406	0.2374	-1.419	-0.9273	-0.4728	69840.0	29530.0	0.5925	1.0
b4[1,107]	-2.114	0.001477	0.3091	0.3039	-2.767	-2.099	-1.553	45210.0	27380.0	0.3836	1.0
b4[1,108]	-2.109	0.001042	0.2821	0.2821	-2.689	-2.1	-1.584	76250.0	26710.0	0.6469	1.0
b4[1,109]	-0.1612	0.0007455	0.2238	0.2218	-0.6008	-0.162	0.2756	90640.0	26170.0	0.769	1.0
b4[1,110]	0.3513	0.0007342	0.2157	0.2146	-0.06915	0.3498	0.7755	86680.0	27990.0	0.7354	1.0
b4[1,111]	-0.9414	0.0006614	0.2034	0.2032	-1.35	-0.9381	-0.5518	95110.0	27910.0	0.807	1.0
b4[1,112]	-0.2368	0.001211	0.3231	0.3235	-0.8732	-0.2334	0.3908	71450.0	30770.0	0.6062	1.0
b4[1,113]	-0.6021	0.0006645	0.2005	0.2007	-0.9997	-0.6003	-0.2132	91550.0	28510.0	0.7768	1.0
b4[1,114]	1.057	0.001368	0.3605	0.3574	0.3722	1.05	1.784	70260.0	28250.0	0.5961	1.0
b4[1,115]	-0.1739	0.0009107	0.258	0.2587	-0.6802	-0.1733	0.3254	80380.0	29220.0	0.682	1.0
b4[1,116]	0.6214	0.001072	0.3206	0.3195	0.004272	0.6189	1.266	90150.0	28610.0	0.7649	1.0
b4[1,117]	0.1286	0.0007812	0.2245	0.2244	-0.3108	0.1291	0.5703	82800.0	29550.0	0.7025	1.0
b4[1,118]	0.256	0.0007745	0.232	0.2325	-0.1957	0.255	0.7137	90110.0	28590.0	0.7645	1.0
b4[1,119]	0.1597	0.0009035	0.2404	0.2382	-0.3078	0.1592	0.6304	71170.0	28490.0	0.6039	1.0
b4[1,120]	0.07684	0.001039	0.2828	0.286	-0.4701	0.07641	0.6325	74480.0	29740.0	0.6319	1.0
b4[1,121]	-0.5062	0.0006275	0.1889	0.1887	-0.8818	-0.5045	-0.1387	90940.0	29720.0	0.7716	1.0
b4[1,122]	0.2773	0.001055	0.2888	0.2862	-0.2828	0.2739	0.8506	75250.0	28940.0	0.6385	1.0
b4[1,123]	-0.3013	0.001125	0.286	0.2843	-0.8653	-0.3002	0.2559	64810.0	29150.0	0.5499	1.0
b4[1,124]	0.0246	0.0009894	0.2928	0.2918	-0.5454	0.0227	0.6017	88020.0	27070.0	0.7468	1.0
b4[1,125]	-0.8128	0.0007399	0.2244	0.2235	-1.263	-0.8094	-0.3801	93330.0	29260.0	0.7918	1.0
b4[1,126]	0.1461	0.0007953	0.2383	0.2405	-0.3193	0.1459	0.6149	90210.0	29020.0	0.7653	1.0
b4[1,127]	-0.2262	0.0008963	0.2589	0.2585	-0.7389	-0.2254	0.2802	83880.0	29020.0	0.7117	1.0
b4[1,128]	-0.00722	0.000908	0.2633	0.2609	-0.5235	-0.008398	0.5102	84460.0	28640.0	0.7166	1.0
b4[1,129]	-0.74	0.0008036	0.2407	0.2391	-1.221	-0.7371	-0.276	90130.0	28390.0	0.7647	1.0
b4[1,130]	-0.2588	0.0006143	0.1874	0.188	-0.6261	-0.2593	0.1029	93650.0	29000.0	0.7946	1.0
b4[1,131]	0.4177	0.0006274	0.1852	0.1854	0.05572	0.417	0.782	87360.0	28500.0	0.7412	1.0
b4[1,132]	-0.5576	0.0006356	0.1847	0.1817	-0.9248	-0.5564	-0.1967	84830.0	28670.0	0.7197	1.0
b4[1,133]	-0.5835	0.0008341	0.2584	0.2562	-1.099	-0.5817	-0.08608	96810.0	28770.0	0.8214	1.0
b4[1,134]	-0.9474	0.0006783	0.2001	0.1989	-1.346	-0.9449	-0.5625	87670.0	28740.0	0.7439	1.0
b4[1,135]	0.9936	0.001265	0.3073	0.3074	0.4057	0.987	1.617	59470.0	29600.0	0.5046	1.0
b4[1,136]	-0.5304	0.001018	0.2836	0.2818	-1.098	-0.5263	0.02091	78000.0	28880.0	0.6618	1.0
b4[1,137]	-0.01588	0.0009701	0.302	0.3011	-0.6139	-0.01596	0.5755	97300.0	28530.0	0.8255	1.0
b4[1,138]	-0.7353	0.0008232	0.2495	0.2484	-1.234	-0.7323	-0.2556	92520.0	27460.0	0.7849	1.0
b4[1,139]	-0.654	0.0006574	0.2049	0.2059	-1.064	-0.6512	-0.2612	97870.0	28600.0	0.8304	1.0
b4[1,140]	1.006	0.00106	0.2923	0.2927	0.4434	1.002	1.59	76900.0	28170.0	0.6525	1.0
b4[1,141]	0.5321	0.0007658	0.2365	0.2374	0.07307	0.5311	0.9985	95430.0	27610.0	0.8097	1.0
b4[1,142]	0.7518	0.0008121	0.2276	0.2271	0.3131	0.749	1.205	80420.0	30330.0	0.6823	1.0
b4[1,143]	-0.2702	0.0008317	0.2532	0.2509	-0.7706	-0.2689	0.2206	92920.0	29540.0	0.7884	1.0
b4[1,144]	-3.079	0.001781	0.3963	0.3919	-3.909	-3.062	-2.357	51240.0	28930.0	0.4348	1.0
b4[1,145]	0.559	0.0009153	0.2501	0.2515	0.07519	0.5568	1.054	75430.0	28160.0	0.64	1.0
b4[1,146]	0.6217	0.0007995	0.2162	0.2172	0.2012	0.6201	1.05	73440.0	29650.0	0.6231	1.0
b4[1,147]	1.184	0.00105	0.2754	0.2741	0.6671	1.175	1.753	70540.0	28960.0	0.5985	1.0
b4[1,148]	0.3634	0.0007626	0.2391	0.2384	-0.1015	0.3624	0.8415	99060.0	28480.0	0.8405	1.0
b4[1,149]	0.402	0.0009836	0.2717	0.271	-0.1209	0.3996	0.9455	76750.0	28970.0	0.6512	1.0
b4[1,150]	-0.7305	0.003253	0.2427	0.2419	-1.216	-0.7266	-0.264	5678.0	14100.0	0.04817	1.001
b4[1,151]	-0.1358	0.0006839	0.2155	0.2151	-0.5597	-0.1341	0.2858	99060.0	28200.0	0.8405	1.0
b4[1,152]	0.8314	0.0007369	0.2188	0.216	0.4102	0.8288	1.27	88840.0	29440.0	0.7537	1.0
b4[1,153]	0.09655	0.0008327	0.1822	0.1819	-0.2556	0.09642	0.4528	47920.0	29180.0	0.4066	1.0
b4[1,154]	0.3195	0.0006269	0.1908	0.1885	-0.05341	0.3186	0.699	93120.0	28730.0	0.79	1.0
b4[1,155]	1.36	0.0008453	0.2274	0.2271	0.9278	1.357	1.817	73220.0	30690.0	0.6212	1.0
b4[2,1]	0.7335	0.001639	0.3959	0.396	-0.02887	0.7285	1.527	58700.0	29140.0	0.498	1.0
b4[2,2]	0.2495	0.0006676	0.2068	0.2061	-0.1504	0.2477	0.6585	96380.0	29350.0	0.8177	1.0
b4[2,3]	-0.2013	0.001009	0.2927	0.2932	-0.7764	-0.1991	0.3658	84470.0	28700.0	0.7167	1.0
b4[2,4]	0.1892	0.0008637	0.2369	0.2343	-0.2733	0.1902	0.6567	75400.0	28390.0	0.6397	1.0
b4[2,5]	-2.196	0.001013	0.2897	0.2863	-2.794	-2.186	-1.656	84640.0	27710.0	0.7181	1.0
b4[2,6]	0.5435	0.0007956	0.2372	0.2362	0.08728	0.5416	1.014	89180.0	28170.0	0.7567	1.0
b4[2,7]	0.418	0.00114	0.3309	0.3292	-0.2228	0.4139	1.077	84750.0	30170.0	0.719	1.0
b4[2,8]	-0.1587	0.0009454	0.2775	0.277	-0.7029	-0.1587	0.391	86370.0	29030.0	0.7328	1.0
b4[2,9]	0.1178	0.0009129	0.2585	0.2585	-0.3858	0.1156	0.6266	80430.0	28740.0	0.6824	1.0
b4[2,10]	0.5023	0.0006472	0.1996	0.2005	0.1173	0.5005	0.8968	95640.0	29240.0	0.8115	1.0
b4[2,11]	0.449	0.0008827	0.2565	0.2586	-0.04472	0.4477	0.9511	84880.0	29670.0	0.7202	1.0
b4[2,12]	-0.6559	0.0009817	0.2908	0.2931	-1.235	-0.6522	-0.1028	88870.0	28770.0	0.7541	1.0
b4[2,13]	-0.005092	0.000758	0.2124	0.2104	-0.4195	-0.006428	0.4104	78740.0	29610.0	0.6681	1.001
b4[2,14]	-3.231	0.001628	0.4204	0.4108	-4.116	-3.21	-2.465	70850.0	28400.0	0.6011	1.0
b4[2,15]	1.244	0.001259	0.3196	0.3167	0.6371	1.237	1.89	65260.0	28070.0	0.5537	1.0
b4[2,16]	-0.6021	0.0008469	0.2277	0.2264	-1.054	-0.6003	-0.1641	72600.0	29010.0	0.616	1.0
b4[2,17]	0.1953	0.0009071	0.2388	0.2388	-0.2692	0.1946	0.6637	69600.0	29380.0	0.5905	1.0
b4[2,18]	0.08455	0.0007859	0.2191	0.2193	-0.3454	0.08353	0.5166	77920.0	28810.0	0.6611	1.0
b4[2,19]	-0.2867	0.0006331	0.1914	0.19	-0.6665	-0.2862	0.08612	91750.0	29120.0	0.7784	1.0
b4[2,20]	-0.04097	0.001394	0.3747	0.3708	-0.777	-0.03763	0.6966	72460.0	28060.0	0.6148	1.0
b4[2,21]	0.02515	0.0006724	0.2093	0.2098	-0.386	0.0253	0.4353	97070.0	28050.0	0.8236	1.0
b4[2,22]	0.09077	0.0009853	0.209	0.2082	-0.3136	0.08938	0.5011	45090.0	24310.0	0.3825	1.0
b4[2,23]	1.054	0.001461	0.3881	0.3847	0.3102	1.044	1.833	71550.0	29540.0	0.6071	1.0
b4[2,24]	0.6039	0.0007548	0.2231	0.222	0.1734	0.6009	1.047	87850.0	28680.0	0.7453	1.0
b4[2,25]	-0.8945	0.00191	0.4319	0.4295	-1.764	-0.8885	-0.06474	51490.0	29800.0	0.4369	1.0
b4[2,26]	0.04102	0.001232	0.3281	0.3276	-0.5995	0.04105	0.6836	71100.0	29910.0	0.6032	1.0
b4[2,27]	0.8953	0.001026	0.2891	0.2899	0.3436	0.8907	1.471	80010.0	29340.0	0.6789	1.0
b4[2,28]	-0.7659	0.0006539	0.1959	0.1955	-1.158	-0.7633	-0.3842	90600.0	27990.0	0.7687	1.0
b4[2,29]	-0.04269	0.00102	0.2574	0.2585	-0.5406	-0.04308	0.4656	63760.0	29780.0	0.541	1.0
b4[2,30]	0.4052	0.0009545	0.2607	0.2615	-0.1015	0.4042	0.9188	74870.0	29170.0	0.6352	1.0
b4[2,31]	-0.2136	0.001244	0.3408	0.3376	-0.8933	-0.2106	0.4467	75340.0	29790.0	0.6392	1.0
b4[2,32]	-0.1323	0.0006214	0.1803	0.179	-0.485	-0.1322	0.2224	85050.0	30980.0	0.7216	1.0
b4[2,33]	-0.4047	0.0007061	0.2048	0.2043	-0.8074	-0.4038	-0.004233	84390.0	29100.0	0.716	0.9999
b4[2,34]	-3.375	0.001661	0.4484	0.4437	-4.315	-3.353	-2.563	78310.0	27710.0	0.6644	1.0
b4[2,35]	0.6271	0.001029	0.2676	0.2654	0.114	0.6229	1.164	68320.0	29150.0	0.5796	1.0
b4[2,36]	-0.03744	0.001377	0.3816	0.378	-0.7878	-0.0351	0.7111	76940.0	28980.0	0.6528	1.0
b4[2,37]	0.4821	0.0006344	0.1877	0.1876	0.1178	0.4801	0.8538	88010.0	28990.0	0.7467	1.0
b4[2,38]	1.122	0.001474	0.4093	0.4023	0.3393	1.114	1.952	78680.0	28240.0	0.6675	1.0
b4[2,39]	1.188	0.001638	0.4137	0.4087	0.3957	1.18	2.03	64450.0	31270.0	0.5468	1.0
b4[2,40]	-0.4456	0.0007831	0.1852	0.1844	-0.8117	-0.4432	-0.08787	56010.0	28590.0	0.4753	1.0
b4[2,41]	1.41	0.001147	0.3064	0.3059	0.845	1.4	2.044	73590.0	29440.0	0.6243	1.0
b4[2,42]	0.5936	0.0007973	0.2277	0.2266	0.15	0.5925	1.042	81760.0	28840.0	0.6937	1.0
b4[2,43]	-0.6298	0.0008304	0.2416	0.2378	-1.113	-0.6275	-0.1575	85120.0	27090.0	0.7222	1.0
b4[2,44]	-2.096	0.001052	0.2788	0.2781	-2.669	-2.087	-1.578	72850.0	29230.0	0.6181	1.001
b4[2,45]	-0.3664	0.0007024	0.2175	0.218	-0.7984	-0.3649	0.05555	96670.0	27700.0	0.8202	1.0
b4[2,46]	0.7371	0.000685	0.1989	0.1985	0.3564	0.734	1.136	85690.0	28660.0	0.727	1.0
b4[2,47]	1.322	0.001322	0.351	0.3467	0.6581	1.311	2.033	72000.0	29070.0	0.6109	1.0
b4[2,48]	0.0724	0.001105	0.311	0.311	-0.5356	0.07115	0.6842	79410.0	30720.0	0.6738	1.0
b4[2,49]	0.3553	0.0006049	0.184	0.1827	-0.007395	0.3546	0.7172	92910.0	29270.0	0.7883	1.0
b4[2,50]	0.4716	0.0006053	0.1863	0.1839	0.1083	0.4712	0.8418	95180.0	28980.0	0.8075	1.0
b4[2,51]	-3.696	0.001944	0.4944	0.4879	-4.741	-3.667	-2.814	70270.0	26760.0	0.5962	1.0
b4[2,52]	1.422	0.0006759	0.2016	0.202	1.038	1.419	1.827	90110.0	30080.0	0.7646	1.0
b4[2,53]	-0.04021	0.0009779	0.2821	0.2783	-0.5969	-0.03987	0.5168	83450.0	28430.0	0.7081	1.0
b4[2,54]	-0.6572	0.001075	0.3067	0.3056	-1.275	-0.6517	-0.06659	83230.0	26240.0	0.7062	0.9999
b4[2,55]	0.2915	0.0007932	0.2201	0.2214	-0.133	0.2891	0.7291	77420.0	28350.0	0.6569	1.0
b4[2,56]	-2.437	0.001115	0.3148	0.3153	-3.084	-2.427	-1.851	83010.0	28510.0	0.7043	1.0
b4[2,57]	-0.3715	0.0008296	0.2404	0.2399	-0.8443	-0.3708	0.1013	84190.0	28430.0	0.7143	1.0
b4[2,58]	1.31	0.001194	0.2986	0.2994	0.7421	1.305	1.912	63090.0	31720.0	0.5353	1.0
b4[2,59]	0.7059	0.0008369	0.2409	0.2417	0.2441	0.7028	1.184	83340.0	28770.0	0.7071	1.0
b4[2,60]	0.7561	0.001011	0.3031	0.3019	0.1768	0.7521	1.359	90540.0	29100.0	0.7682	1.0
b4[2,61]	-2.933	0.001732	0.3871	0.3817	-3.744	-2.917	-2.225	51900.0	27650.0	0.4403	1.0
b4[2,62]	1.622	0.001369	0.3304	0.3283	0.9998	1.614	2.298	59640.0	27980.0	0.506	1.0
b4[2,63]	0.3565	0.0006026	0.1873	0.1852	-0.009742	0.3557	0.727	96860.0	27400.0	0.8218	1.0
b4[2,64]	-4.236	0.00247	0.5852	0.5764	-5.482	-4.201	-3.189	60870.0	26460.0	0.5165	1.0
b4[2,65]	0.848	0.0006584	0.1946	0.1942	0.4698	0.8461	1.235	87820.0	29240.0	0.7451	1.0
b4[2,66]	1.047	0.001826	0.4074	0.4023	0.2657	1.04	1.869	50140.0	29930.0	0.4254	1.0
b4[2,67]	0.6766	0.0007214	0.2113	0.2124	0.2695	0.6757	1.096	86450.0	30120.0	0.7334	1.0
b4[2,68]	-0.8192	0.0006683	0.1956	0.1959	-1.21	-0.8166	-0.4437	86570.0	29900.0	0.7345	1.0
b4[2,69]	0.005082	0.0009933	0.2779	0.2765	-0.5395	0.005264	0.5526	78480.0	29920.0	0.6658	1.0
b4[2,70]	0.3797	0.000717	0.2124	0.2104	-0.03384	0.3786	0.7994	88320.0	29310.0	0.7493	1.0
b4[2,71]	0.2275	0.0007631	0.2332	0.2332	-0.2248	0.2264	0.6875	94420.0	28010.0	0.8011	1.0
b4[2,72]	0.2483	0.0005812	0.1798	0.1783	-0.1041	0.2484	0.6013	95960.0	29720.0	0.8142	1.0
b4[2,73]	0.5831	0.0006153	0.187	0.1843	0.2182	0.583	0.9546	92840.0	29090.0	0.7877	1.0
b4[2,74]	1.74	0.001065	0.2758	0.2747	1.224	1.731	2.301	67910.0	32640.0	0.5762	1.0
b4[2,75]	0.561	0.0006193	0.1881	0.1866	0.1947	0.56	0.9354	92650.0	28320.0	0.7861	1.0
b4[2,76]	-2.678	0.00125	0.3436	0.3404	-3.393	-2.664	-2.043	79140.0	28090.0	0.6715	1.0
b4[2,77]	0.3027	0.0006222	0.1825	0.1831	-0.05165	0.3015	0.6601	86330.0	28330.0	0.7325	1.0
b4[2,78]	-0.419	0.0006886	0.2012	0.2009	-0.8178	-0.4185	-0.02829	85580.0	28210.0	0.7261	1.0
b4[2,79]	1.899	0.0009074	0.2584	0.2573	1.41	1.892	2.425	82260.0	29670.0	0.698	1.0
b4[2,80]	0.06782	0.001168	0.2913	0.2931	-0.5039	0.06738	0.6396	62250.0	29870.0	0.5282	1.0
b4[2,81]	-0.3112	0.0006645	0.2028	0.203	-0.7094	-0.3104	0.08525	93390.0	28720.0	0.7924	1.0
b4[2,82]	0.8456	0.000869	0.2237	0.2232	0.4152	0.8415	1.298	67110.0	29260.0	0.5694	1.0
b4[2,83]	0.02563	0.0011	0.285	0.2858	-0.5322	0.02515	0.5837	67140.0	29350.0	0.5696	1.0
b4[2,84]	0.6153	0.001164	0.2975	0.295	0.04148	0.6102	1.214	66290.0	27330.0	0.5625	1.0
b4[2,85]	0.7751	0.0009056	0.2711	0.2676	0.2479	0.7722	1.318	90350.0	29440.0	0.7666	1.0
b4[2,86]	0.04622	0.00103	0.3122	0.3125	-0.5655	0.04535	0.6555	92170.0	29050.0	0.782	1.0
b4[2,87]	0.2039	0.001006	0.2859	0.2838	-0.3492	0.2019	0.7601	81080.0	29790.0	0.6879	1.0
b4[2,88]	0.4571	0.0006441	0.1918	0.1915	0.08464	0.4543	0.8362	89070.0	27610.0	0.7557	1.0
b4[2,89]	0.2568	0.0007017	0.2142	0.2138	-0.1604	0.2547	0.677	93520.0	28650.0	0.7935	1.0
b4[2,90]	0.2041	0.0007511	0.2153	0.2136	-0.2178	0.2025	0.6332	82450.0	29400.0	0.6995	1.0
b4[2,91]	0.6001	0.0008997	0.2533	0.2523	0.1114	0.5967	1.107	80170.0	27630.0	0.6802	1.0
b4[2,92]	-1.912	0.0009133	0.2656	0.265	-2.456	-1.905	-1.413	86660.0	28300.0	0.7353	1.0
b4[2,93]	0.7003	0.001181	0.3099	0.3104	0.1008	0.6965	1.315	69140.0	29790.0	0.5866	1.0
b4[2,94]	0.3924	0.0008712	0.2419	0.2429	-0.07453	0.3909	0.876	77720.0	29480.0	0.6594	1.0
b4[2,95]	0.2067	0.0009907	0.2954	0.2948	-0.3673	0.2051	0.7901	89250.0	27630.0	0.7572	1.001
b4[2,96]	-0.2224	0.0007656	0.2209	0.2207	-0.6573	-0.2208	0.2102	83510.0	29890.0	0.7086	1.0
b4[2,97]	-0.4551	0.0006302	0.186	0.1842	-0.8272	-0.4528	-0.09251	87390.0	28620.0	0.7415	1.0
b4[2,98]	0.2158	0.001329	0.3579	0.3551	-0.4818	0.2124	0.9213	72730.0	29680.0	0.617	1.0
b4[2,99]	-2.182	0.001119	0.2894	0.2868	-2.771	-2.173	-1.645	68660.0	27900.0	0.5825	1.0
b4[2,100]	-0.1208	0.000891	0.2138	0.2152	-0.5378	-0.1224	0.2992	57780.0	28450.0	0.4902	1.0
b4[2,101]	0.3824	0.000834	0.2341	0.2326	-0.07058	0.3813	0.8497	79230.0	29050.0	0.6722	1.0
b4[2,102]	-3.974	0.002152	0.5496	0.5405	-5.143	-3.942	-2.985	70690.0	27200.0	0.5998	1.0
b4[2,103]	0.3599	0.0006082	0.1847	0.1844	0.003209	0.3588	0.7264	92710.0	29490.0	0.7866	1.0
b4[2,104]	0.4403	0.0006089	0.1879	0.1868	0.07415	0.4387	0.8126	95490.0	28760.0	0.8102	1.0
b4[2,105]	0.04101	0.001071	0.3111	0.3068	-0.566	0.03894	0.6597	84680.0	27910.0	0.7184	1.0
b4[2,106]	-0.3118	0.0006381	0.2006	0.2012	-0.7093	-0.3091	0.07386	99570.0	27220.0	0.8448	1.0
b4[2,107]	-1.489	0.0008163	0.2299	0.2303	-1.956	-1.484	-1.055	80900.0	29070.0	0.6864	1.0
b4[2,108]	-3.519	0.002025	0.4639	0.4619	-4.49	-3.495	-2.678	54850.0	28740.0	0.4654	1.0
b4[2,109]	-0.2792	0.0008299	0.2354	0.2351	-0.7386	-0.2799	0.1797	80660.0	28770.0	0.6844	1.0
b4[2,110]	0.2278	0.0006517	0.2021	0.2008	-0.1656	0.2269	0.6255	96440.0	28480.0	0.8182	1.0
b4[2,111]	-0.05052	0.0009168	0.2477	0.2486	-0.5298	-0.05154	0.4407	73210.0	30390.0	0.6212	1.0
b4[2,112]	-0.1537	0.0009186	0.2846	0.2831	-0.7151	-0.1538	0.4015	96370.0	27920.0	0.8176	1.0
b4[2,113]	-0.3523	0.00072	0.2156	0.2157	-0.7802	-0.3504	0.06325	89060.0	26400.0	0.7556	1.0
b4[2,114]	0.1533	0.000956	0.2906	0.2916	-0.4133	0.153	0.7249	92740.0	28840.0	0.7868	1.0
b4[2,115]	0.6574	0.0006962	0.2062	0.2071	0.2613	0.6554	1.067	88310.0	28920.0	0.7493	1.0
b4[2,116]	0.8961	0.001473	0.3871	0.388	0.1536	0.8909	1.669	69490.0	28460.0	0.5896	0.9999
b4[2,117]	0.01858	0.0007718	0.2193	0.2203	-0.4102	0.01826	0.4487	80920.0	28670.0	0.6866	0.9999
b4[2,118]	0.4376	0.000728	0.2186	0.2191	0.01525	0.4367	0.8695	90600.0	27590.0	0.7687	1.0
b4[2,119]	0.04953	0.0006706	0.2045	0.2025	-0.3531	0.04903	0.4524	93300.0	26810.0	0.7916	1.0
b4[2,120]	0.9622	0.0009819	0.2773	0.275	0.4331	0.9585	1.517	80710.0	28230.0	0.6848	1.0
b4[2,121]	-0.5022	0.0006171	0.1879	0.1881	-0.8733	-0.5002	-0.1391	93180.0	29120.0	0.7906	1.0
b4[2,122]	0.07064	0.0009529	0.2704	0.2647	-0.4614	0.06912	0.6073	81170.0	27030.0	0.6886	1.0
b4[2,123]	-0.3796	0.0006925	0.2099	0.2105	-0.7946	-0.3785	0.02633	92650.0	27890.0	0.7861	1.0
b4[2,124]	-0.2107	0.001275	0.3422	0.3413	-0.8876	-0.2083	0.4521	72180.0	29960.0	0.6124	1.0
b4[2,125]	-0.05119	0.0008778	0.2488	0.2444	-0.5406	-0.05136	0.4403	80500.0	29180.0	0.683	1.0
b4[2,126]	0.4958	0.0009323	0.2622	0.262	-0.009872	0.4939	1.01	79230.0	29330.0	0.6722	1.0
b4[2,127]	0.2698	0.00107	0.2945	0.2952	-0.2992	0.2669	0.849	76050.0	29330.0	0.6452	1.0
b4[2,128]	0.78	0.001154	0.2893	0.2885	0.2217	0.7768	1.361	63270.0	31050.0	0.5368	1.0
b4[2,129]	0.3252	0.001193	0.3002	0.3003	-0.2499	0.3228	0.9225	63820.0	30220.0	0.5414	1.0
b4[2,130]	-0.1346	0.001055	0.2715	0.2706	-0.6687	-0.1348	0.3999	66320.0	30430.0	0.5627	1.0
b4[2,131]	-0.6442	0.0006222	0.189	0.1876	-1.016	-0.6423	-0.2758	92750.0	29550.0	0.7869	1.0
b4[2,132]	-1.894	0.0009981	0.2604	0.2595	-2.429	-1.887	-1.408	69530.0	29060.0	0.5899	1.0
b4[2,133]	-0.5283	0.001166	0.3103	0.3088	-1.154	-0.526	0.07107	71180.0	29380.0	0.6039	1.0
b4[2,134]	-0.4379	0.0006053	0.1834	0.1835	-0.8007	-0.4369	-0.08242	92100.0	29140.0	0.7815	1.0
b4[2,135]	0.7672	0.001418	0.3722	0.3707	0.04877	0.7631	1.515	69390.0	27920.0	0.5888	1.0
b4[2,136]	0.2159	0.0008755	0.2579	0.2553	-0.2918	0.2158	0.7324	87490.0	27590.0	0.7423	1.0
b4[2,137]	0.3027	0.001691	0.4197	0.4175	-0.5184	0.2996	1.133	61690.0	29640.0	0.5234	1.0
b4[2,138]	-0.04606	0.0009182	0.2662	0.2654	-0.5711	-0.04779	0.4798	84220.0	29580.0	0.7146	1.0
b4[2,139]	0.7579	0.00112	0.2821	0.2809	0.218	0.7541	1.319	63840.0	29360.0	0.5417	0.9999
b4[2,140]	-0.2947	0.0008804	0.263	0.2616	-0.8172	-0.2939	0.2132	89730.0	28200.0	0.7613	1.0
b4[2,141]	0.3829	0.001145	0.2851	0.2849	-0.1707	0.381	0.9478	62120.0	31020.0	0.5271	1.0
b4[2,142]	0.736	0.00107	0.2786	0.2799	0.2003	0.7329	1.292	68190.0	29180.0	0.5785	1.0
b4[2,143]	-0.0994	0.0008851	0.2532	0.255	-0.5927	-0.09967	0.3928	81950.0	28440.0	0.6953	1.0
b4[2,144]	0.01239	0.0008501	0.2073	0.2074	-0.3958	0.01246	0.4226	59570.0	27720.0	0.5055	1.0
b4[2,145]	0.5247	0.0008303	0.2467	0.2455	0.04463	0.5226	1.014	88600.0	27830.0	0.7517	1.0
b4[2,146]	0.6961	0.0007754	0.2175	0.217	0.2757	0.6944	1.133	79260.0	27960.0	0.6725	1.0
b4[2,147]	1.573	0.001517	0.3494	0.3459	0.92	1.562	2.284	53890.0	30270.0	0.4572	1.0
b4[2,148]	0.7221	0.001167	0.3024	0.2996	0.1451	0.7188	1.325	67740.0	30650.0	0.5748	1.0
b4[2,149]	0.1648	0.0006888	0.2157	0.2153	-0.2564	0.1634	0.5858	98380.0	27610.0	0.8347	1.0
b4[2,150]	0.8392	0.001839	0.3673	0.3631	0.1323	0.834	1.581	39800.0	26740.0	0.3377	1.0
b4[2,151]	-0.7763	0.001028	0.27	0.2705	-1.316	-0.7724	-0.2582	69610.0	29870.0	0.5906	1.0
b4[2,152]	0.3068	0.0007663	0.2227	0.2216	-0.1269	0.3052	0.7526	85320.0	28340.0	0.7239	1.0
b4[2,153]	-3.15	0.001884	0.4158	0.4122	-4.026	-3.128	-2.396	51260.0	27850.0	0.4349	1.0
b4[2,154]	-0.4505	0.0006347	0.19	0.189	-0.8275	-0.4493	-0.07822	90080.0	27890.0	0.7642	1.0
b4[2,155]	-2.329	0.001156	0.3014	0.3005	-2.951	-2.32	-1.772	69870.0	29390.0	0.5928	1.0
a1[1,1]	0.06921	0.0001608	0.02095	0.01834	0.03893	0.06561	0.1197	16350.0	27270.0	0.1387	1.0
